MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:34.479,2016/01/31,14:54:34.434,,,152,150,,,320,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:54:35.211,2016/01/31,14:54:35.154,,9350,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:35.514,2016/01/31,14:54:35.481,,,152,150,,,192,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:35.912,2016/01/31,14:54:35.875,,9350,,,30.03657,-98.62762,,,,,,0
MSG,1,111,11111,AC4144,111111,2016/01/31,14:54:36.148,2016/01/31,14:54:36.137,N889WM  ,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:36.854,2016/01/31,14:54:36.793,,,153,149,,,64,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:37.418,2016/01/31,14:54:37.382,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:37.420,2016/01/31,14:54:37.382,,,153,149,,,64,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:37.933,2016/01/31,14:54:37.906,,,154,150,,,0,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:38.471,2016/01/31,14:54:38.431,,9350,,,30.03495,-98.62652,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:39.409,2016/01/31,14:54:39.349,,,155,150,,,-128,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:39.465,2016/01/31,14:54:39.414,,9350,,,30.03439,-98.62619,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:39.877,2016/01/31,14:54:39.872,,9350,,,30.03411,-98.62597,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:40.036,2016/01/31,14:54:40.003,,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:54:40.299,2016/01/31,14:54:40.266,,9350,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:41.007,2016/01/31,14:54:40.987,,9350,,,30.03337,-98.62551,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:41.039,2016/01/31,14:54:40.987,,,155,150,,,-128,,,,,0
MSG,1,111,11111,AC4144,111111,2016/01/31,14:54:41.041,2016/01/31,14:54:40.987,N889WM  ,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:54:41.248,2016/01/31,14:54:41.248,,9350,,,,,,,0,,0,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:41.715,2016/01/31,14:54:41.707,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:42.049,2016/01/31,14:54:42.035,,,155,150,,,-64,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:54:45.210,2016/01/31,14:54:45.181,,9375,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:46.555,2016/01/31,14:54:46.492,,,155,150,,,512,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:46.811,2016/01/31,14:54:46.754,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:47.103,2016/01/31,14:54:47.081,,,155,150,,,576,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:47.548,2016/01/31,14:54:47.540,,,155,150,,,576,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:47.931,2016/01/31,14:54:47.868,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:48.097,2016/01/31,14:54:48.065,,,155,150,,,576,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:48.121,2016/01/31,14:54:48.065,,9400,,,30.02894,-98.62262,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:54:49.525,2016/01/31,14:54:49.506,,9400,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:49.539,2016/01/31,14:54:49.506,,9400,,,30.02806,-98.62206,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:49.781,2016/01/31,14:54:49.768,,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:54:50.478,2016/01/31,14:54:50.424,,9425,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:51.632,2016/01/31,14:54:51.603,,9425,,,30.02673,-98.62120,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:51.838,2016/01/31,14:54:51.800,,,154,150,,,640,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:52.788,2016/01/31,14:54:52.783,,,153,149,,,576,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:53.856,2016/01/31,14:54:53.831,,,,,,,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:55.799,2016/01/31,14:54:55.797,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:56.109,2016/01/31,14:54:56.060,,9475,,,30.02396,-98.61932,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:54:56.597,2016/01/31,14:54:56.584,,,153,149,,,448,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:54:56.651,2016/01/31,14:54:56.649,,9475,,,30.02368,-98.61916,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:54:58.059,2016/01/31,14:54:58.026,,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:54:59.708,2016/01/31,14:54:59.664,,9500,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:13.883,2016/01/31,14:55:13.820,,,155,151,,,128,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:14.325,2016/01/31,14:55:14.278,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:14.405,2016/01/31,14:55:14.344,,,155,151,,,128,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:14.889,2016/01/31,14:55:14.868,,,155,151,,,128,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:16.169,2016/01/31,14:55:16.114,,,,,,,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:17.202,2016/01/31,14:55:17.162,,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:17.239,2016/01/31,14:55:17.227,,9575,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:17.528,2016/01/31,14:55:17.490,,9575,,,30.01055,-98.61092,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:24.283,2016/01/31,14:55:24.240,,9600,,,30.00622,-98.60828,,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:55:26.208,2016/01/31,14:55:26.205,,9625,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:26.368,2016/01/31,14:55:26.337,,9625,,,30.00485,-98.60746,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:26.642,2016/01/31,14:55:26.599,,,157,151,,,384,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:26.830,2016/01/31,14:55:26.796,,9625,,,30.00455,-98.60724,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:27.141,2016/01/31,14:55:27.123,,,157,151,,,384,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:27.388,2016/01/31,14:55:27.385,,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:27.412,2016/01/31,14:55:27.385,,9625,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:27.715,2016/01/31,14:55:27.713,,,157,151,,,448,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:28.348,2016/01/31,14:55:28.313,,9625,,,30.00357,-98.60666,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:28.400,2016/01/31,14:55:28.368,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:28.688,2016/01/31,14:55:28.631,,,158,150,,,448,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:28.899,2016/01/31,14:55:28.892,,9625,,,30.00324,-98.60647,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:29.118,2016/01/31,14:55:29.089,,,158,150,,,448,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:29.262,2016/01/31,14:55:29.221,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:29.667,2016/01/31,14:55:29.614,,,159,150,,,384,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:31.104,2016/01/31,14:55:31.055,,9650,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:31.175,2016/01/31,14:55:31.121,,,159,149,,,256,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:31.504,2016/01/31,14:55:31.449,,9650,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:31.700,2016/01/31,14:55:31.645,,,159,149,,,192,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:32.001,2016/01/31,14:55:31.973,,9650,,,30.00128,-98.60515,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:32.020,2016/01/31,14:55:31.973,,9650,,,,,,,0,,0,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:32.139,2016/01/31,14:55:32.104,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:32.437,2016/01/31,14:55:32.431,,9650,,,30.00096,-98.60493,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:32.575,2016/01/31,14:55:32.562,,,160,150,,,0,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:33.012,2016/01/31,14:55:32.956,,9650,,,30.00055,-98.60466,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:33.023,2016/01/31,14:55:33.021,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:33.538,2016/01/31,14:55:33.480,,,160,151,,,-192,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:34.394,2016/01/31,14:55:34.332,,,160,152,,,-320,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:35.124,2016/01/31,14:55:35.118,,9625,,,29.99919,-98.60383,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:35.338,2016/01/31,14:55:35.315,,,160,153,,,-448,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:35.770,2016/01/31,14:55:35.709,,,159,154,,,-448,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:35.824,2016/01/31,14:55:35.774,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:36.164,2016/01/31,14:55:36.102,,9625,,,29.99849,-98.60348,,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:55:36.230,2016/01/31,14:55:36.167,,9625,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:36.716,2016/01/31,14:55:36.691,,,159,155,,,-384,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:36.927,2016/01/31,14:55:36.888,,,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:36.963,2016/01/31,14:55:36.953,,9625,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:37.179,2016/01/31,14:55:37.150,,,159,156,,,-320,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:37.250,2016/01/31,14:55:37.216,,9625,,,29.99775,-98.60306,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:37.655,2016/01/31,14:55:37.609,,,159,156,,,-256,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:38.007,2016/01/31,14:55:38.002,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:38.198,2016/01/31,14:55:38.134,,,159,156,,,-192,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:38.517,2016/01/31,14:55:38.461,,9625,,,29.99687,-98.60262,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:38.613,2016/01/31,14:55:38.592,,,159,156,,,-192,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:38.845,2016/01/31,14:55:38.789,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:39.111,2016/01/31,14:55:39.051,,9600,,,29.99645,-98.60246,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:39.135,2016/01/31,14:55:39.118,,,159,156,,,-64,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:39.565,2016/01/31,14:55:39.510,,,159,156,,,0,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:39.791,2016/01/31,14:55:39.771,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:40.073,2016/01/31,14:55:40.033,,,159,156,,,0,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:40.337,2016/01/31,14:55:40.296,,9625,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:40.495,2016/01/31,14:55:40.492,,,159,156,,,0,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:40.505,2016/01/31,14:55:40.492,,9625,,,29.99552,-98.60197,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:40.819,2016/01/31,14:55:40.755,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:40.962,2016/01/31,14:55:40.951,,9625,,,29.99524,-98.60181,,,,,,0
MSG,1,111,11111,AC4144,111111,2016/01/31,14:55:41.031,2016/01/31,14:55:41.016,N889WM  ,,,,,,,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:55:41.210,2016/01/31,14:55:41.148,,9625,,,,,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:41.252,2016/01/31,14:55:41.213,,9625,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:41.355,2016/01/31,14:55:41.344,,,160,155,,,64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:41.533,2016/01/31,14:55:41.475,,9625,,,29.99483,-98.60159,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:41.860,2016/01/31,14:55:41.803,,,160,155,,,64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:42.098,2016/01/31,14:55:42.065,,9625,,,29.99444,-98.60136,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:42.448,2016/01/31,14:55:42.393,,,160,155,,,128,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:42.570,2016/01/31,14:55:42.524,,9625,,,29.99414,-98.60122,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:42.788,2016/01/31,14:55:42.786,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:43.044,2016/01/31,14:55:42.983,,,161,155,,,64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:43.472,2016/01/31,14:55:43.441,,9625,,,29.99356,-98.60092,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:43.492,2016/01/31,14:55:43.442,,,161,155,,,64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:43.916,2016/01/31,14:55:43.900,,9625,,,29.99319,-98.60076,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:44.070,2016/01/31,14:55:44.031,,,161,155,,,0,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:44.496,2016/01/31,14:55:44.490,,9625,,,29.99286,-98.60054,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:44.560,2016/01/31,14:55:44.555,,,161,154,,,0,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:44.976,2016/01/31,14:55:44.948,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:44.992,2016/01/31,14:55:44.949,,9625,,,29.99254,-98.60036,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:45.110,2016/01/31,14:55:45.080,,,161,154,,,0,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:45.674,2016/01/31,14:55:45.670,,,162,154,,,-64,,,,,0
MSG,1,111,11111,AC4144,111111,2016/01/31,14:55:45.842,2016/01/31,14:55:45.801,N889WM  ,,,,,,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:45.887,2016/01/31,14:55:45.866,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:46.056,2016/01/31,14:55:45.997,,9625,,,29.99179,-98.59999,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:46.561,2016/01/31,14:55:46.521,,9625,,,29.99144,-98.59976,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:47.217,2016/01/31,14:55:47.177,,,162,154,,,-192,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:47.505,2016/01/31,14:55:47.504,,9600,,,29.99077,-98.59944,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:47.641,2016/01/31,14:55:47.635,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:48.263,2016/01/31,14:55:48.225,,,162,154,,,-192,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:48.619,2016/01/31,14:55:48.618,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:48.685,2016/01/31,14:55:48.684,,,162,154,,,-192,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:48.966,2016/01/31,14:55:48.946,,9600,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:49.146,2016/01/31,14:55:49.143,,9600,,,29.98965,-98.59885,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:49.198,2016/01/31,14:55:49.143,,,162,154,,,-192,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:49.550,2016/01/31,14:55:49.536,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:49.598,2016/01/31,14:55:49.537,,9600,,,29.98933,-98.59863,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:50.030,2016/01/31,14:55:49.995,,9600,,,29.98904,-98.59850,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:50.472,2016/01/31,14:55:50.453,,9600,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:50.616,2016/01/31,14:55:50.585,,9600,,,29.98865,-98.59826,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:50.671,2016/01/31,14:55:50.650,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:51.238,2016/01/31,14:55:51.175,,,162,154,,,-64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:51.610,2016/01/31,14:55:51.567,,9600,,,29.98796,-98.59788,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:52.052,2016/01/31,14:55:52.026,,9600,,,29.98769,-98.59774,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:52.766,2016/01/31,14:55:52.747,,,162,154,,,0,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:52.906,2016/01/31,14:55:52.878,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:53.381,2016/01/31,14:55:53.337,,9600,,,29.98677,-98.59729,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:53.626,2016/01/31,14:55:53.599,,,162,154,,,64,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:53.756,2016/01/31,14:55:53.730,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:54.105,2016/01/31,14:55:54.058,,,162,154,,,128,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:54.187,2016/01/31,14:55:54.124,,9600,,,,,,,0,,0,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:54.452,2016/01/31,14:55:54.451,,9600,,,29.98602,-98.59686,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:54.689,2016/01/31,14:55:54.648,,,162,154,,,192,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:54.904,2016/01/31,14:55:54.845,,9625,,,29.98569,-98.59669,,,,,,0
MSG,5,111,11111,AC4144,111111,2016/01/31,14:55:55.092,2016/01/31,14:55:55.041,,9625,,,,,,,0,,0,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:55.137,2016/01/31,14:55:55.106,,,162,154,,,192,,,,,0
MSG,1,111,11111,AC4144,111111,2016/01/31,14:55:56.033,2016/01/31,14:55:56.024,N889WM  ,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:56.079,2016/01/31,14:55:56.024,,9625,,,29.98495,-98.59631,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:56.135,2016/01/31,14:55:56.090,,,162,154,,,128,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:55:56.210,2016/01/31,14:55:56.156,,9625,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:56.563,2016/01/31,14:55:56.548,,9625,,,29.98462,-98.59610,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:56.657,2016/01/31,14:55:56.614,,,162,154,,,128,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:57.037,2016/01/31,14:55:57.007,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:57.197,2016/01/31,14:55:57.138,,,162,154,,,64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:57.461,2016/01/31,14:55:57.401,,9625,,,29.98397,-98.59576,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:57.864,2016/01/31,14:55:57.859,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:57.876,2016/01/31,14:55:57.859,,9625,,,29.98374,-98.59565,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:58.253,2016/01/31,14:55:58.252,,,162,154,,,0,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:58.417,2016/01/31,14:55:58.383,,9625,,,29.98332,-98.59543,,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:55:58.899,2016/01/31,14:55:58.843,,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:58.907,2016/01/31,14:55:58.907,,9625,,,29.98295,-98.59521,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:59.300,2016/01/31,14:55:59.300,,,163,155,,,-64,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:59.456,2016/01/31,14:55:59.432,,9600,,,29.98262,-98.59504,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:55:59.824,2016/01/31,14:55:59.825,,,163,155,,,-128,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:55:59.965,2016/01/31,14:55:59.956,,9600,,,29.98228,-98.59486,,,,,,0
MSG,1,111,11111,AC4144,111111,2016/01/31,14:56:01.094,2016/01/31,14:56:01.070,N889WM  ,,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:56:01.332,2016/01/31,14:56:01.332,,9600,,,29.98132,-98.59432,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:56:01.342,2016/01/31,14:56:01.332,,,163,155,,,-192,,,,,0
MSG,7,111,11111,AC4144,111111,2016/01/31,14:56:01.413,2016/01/31,14:56:01.398,,9600,,,,,,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:56:01.738,2016/01/31,14:56:01.725,,9600,,,29.98105,-98.59422,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:56:01.833,2016/01/31,14:56:01.791,,,163,155,,,-192,,,,,0
MSG,8,111,11111,AC4144,111111,2016/01/31,14:56:02.324,2016/01/31,14:56:02.315,,,,,,,,,,,,0
MSG,4,111,11111,AC4144,111111,2016/01/31,14:56:02.834,2016/01/31,14:56:02.774,,,162,155,,,-128,,,,,0
MSG,3,111,11111,AC4144,111111,2016/01/31,14:56:03.096,2016/01/31,14:56:03.036,,9600,,,29.98011,-98.59367,,,,,,0
